alias,code,vendor_type
Poynter Hope,USA0AKPHO000,ctrip_hotel
Poynter Eli,USA0AKPIZ000,ctrip_hotel
Poynter Lou Caunt,USA0MOPLK000,ctrip_hotel
Poe Terry Treat,USA000PRT000,ctrip_hotel
Boyoute,USA0MTBTM000,ctrip_hotel
Poznan,POL000POZ000,ctrip_hotel
Bolivar,ECU00000B000,ctrip_hotel
Bolivar,VEN00000F000,ctrip_hotel
Burbank,USA0CABUR000,ctrip_hotel
Burns,USA0ORBNO000,ctrip_hotel
berne,CHE0000BE000,ctrip_hotel
Berkeley,USA0NYJBK000,ctrip_hotel
Berea,LSO00000D000,ctrip_hotel
Khabarovsk,RUS000COK000,ctrip_hotel
Belize,BLZ0000BZ000,ctrip_hotel
Burlington,USA0VTBTV000,ctrip_hotel
Bemidji,USA0MNBJI000,ctrip_hotel
Birmingham,USA0ALBHM000,ctrip_hotel
Birmingham,GBRENGBIR000,ctrip_hotel
Pernambuco,BRA0000PE000,ctrip_hotel
burnie,AUSTASBWT000,ctrip_hotel
Bozzie Click,USA0AKKBC000,ctrip_hotel
Bevers,USA000BUB000,ctrip_hotel
Bo Lu,USA0VTGUS000,ctrip_hotel
Bago Province,MMR0000BG000,ctrip_hotel
Boaco,NIC0000BO000,ctrip_hotel
Boa Vista,CPV0000BV000,ctrip_hotel
Bopolu,LBR000BOP000,ctrip_hotel
Bo Bona Lo,TLS0000BO000,ctrip_hotel
Phatthalung,THA000093000,ctrip_hotel
Bornholm,DNK0000BO000,ctrip_hotel
Boulder,USA0COWBU000,ctrip_hotel
Boulder City,USA0COBLD000,ctrip_hotel
Borgou,BEN0000BO000,ctrip_hotel
Borveau,FIN000PRV000,ctrip_hotel
Faure,USA0NCBFT000,ctrip_hotel
Berg,USA000BGD000,ctrip_hotel
Bogalusa,USA0MSBXA000,ctrip_hotel
Boka Stratton,USA0FLBCT000,ctrip_hotel
Boke,GIN000BOK000,ctrip_hotel
Boqueron,PRY0000BO000,ctrip_hotel
Bo Lygo Springs,USA0CABXS000,ctrip_hotel
Bolívar,COL000BOL000,ctrip_hotel
Bolu,TUR000BOL000,ctrip_hotel
Bologna,ITA000BLQ000,ctrip_hotel
Bomit,KEN000BOM000,ctrip_hotel
Beaumont,USA0TXBPT000,ctrip_hotel
Bomy,LBR0000BM000,ctrip_hotel
Bhopal,IND000BHO000,ctrip_hotel
Boqiao,LAO0000BK000,ctrip_hotel
Bos Werbe,USA000BSW000,ctrip_hotel
Botho Shani,ROU0000BO000,ctrip_hotel
Boyaca,COL000BOY000,ctrip_hotel
Boise,USA0IDBOI000,ctrip_hotel
Bozman,USA0MTBZN000,ctrip_hotel
Bo Rakner,MRT0000BR000,ctrip_hotel
Bremen,DEU0000HB000,ctrip_hotel
Brunswick,DEU000BRW000,ctrip_hotel
bhubaneswar,IND000BBI000,ctrip_hotel
Bubanza,BDI0000BB000,ctrip_hotel
Budapest,HUN0000BU000,ctrip_hotel
Boone,USA0KYBNW000,ctrip_hotel
Bull Toure,TUR000BRD000,ctrip_hotel
Bluefield,USA0NJBLF000,ctrip_hotel
Bull Flo Gerba Sin,USA000BFG000,ctrip_hotel
Bulgan,MNG000067000,ctrip_hotel
Burgos,ESP000BUR000,ctrip_hotel
Burgenland,AUT000BUR000,ctrip_hotel
Bourgou,BFA000BLG000,ctrip_hotel
Bull City,USA000IFP000,ctrip_hotel
Burki Ende,BFA000BOK000,ctrip_hotel
Bugi Buararigi,DZA000BOR000,ctrip_hotel
Burgas,BGR000BOJ000,ctrip_hotel
Bursa,TUR000BRS000,ctrip_hotel
Buffalo,USA0NYFFO000,ctrip_hotel
bougainville,PNG0000BV000,ctrip_hotel
bougouriba,BFA000BOR000,ctrip_hotel
Bukhara,UZB0000BU000,ctrip_hotel
Bugiri,UGA000BUG000,ctrip_hotel
bucharest,ROU0000BC000,ctrip_hotel
Alhambra,ITA000BIE000,ctrip_hotel
Walloon Brabant,BEL000WBR000,ctrip_hotel
Bradford,USA0PABFD000,ctrip_hotel
Bradford,GBRENGBRD000,ctrip_hotel
Bratislava,SVK000BTS000,ctrip_hotel
Bulageweishensike,RUS000BQS000,ctrip_hotel
Fort Prague,USA0NCFOB000,ctrip_hotel
Fort Prague,USA0NCFBG000,ctrip_hotel
Praha,CZE0000PR000,ctrip_hotel
Brasov,ROU0000BS000,ctrip_hotel
Brava,CPV0000BR000,ctrip_hotel
Bulawayo,ZWE0000BU000,ctrip_hotel
Bula R Rya,USA0TXBZT000,ctrip_hotel
Brandon and Hector,GBRENGBNH000,ctrip_hotel
Blaine,USA0IDBWS000,ctrip_hotel
Blair Sverre,USA0PABSI000,ctrip_hotel
Blekinge,SWE00000K000,ctrip_hotel
Black Foote,USA0IDBLK000,ctrip_hotel
Blakely Island,USA0WABYW000,ctrip_hotel
Blacksburg,USA0VABCB000,ctrip_hotel
Blackstone,USA0VABKT000,ctrip_hotel
Blackwell,USA0OKBWL000,ctrip_hotel
Blaine M,NZL000BHE000,ctrip_hotel
Brice,USA0UTBLH000,ctrip_hotel
Brice,USA0UTPUC000,ctrip_hotel
Blaise Weil,USA0ARBYH000,ctrip_hotel
Buraydah,SAU000BUR000,ctrip_hotel
Brian,USA0GACFD000,ctrip_hotel
Brandyn,USA000BDG000,ctrip_hotel
Blanca,ARG000BHI000,ctrip_hotel
Brong Ahafo,GHA0000BA000,ctrip_hotel
Brownsville,USA0TXBRO000,ctrip_hotel
Brown Wood,USA0TXBWD000,ctrip_hotel
Brauns Wake,USA0GASSI000,ctrip_hotel
Bulaolei,USA0CABWC000,ctrip_hotel
Buller Ira,ROU0000BL000,ctrip_hotel
Breda,NLD000BRD000,ctrip_hotel
Bray Das Dop,ZAF000BDD000,ctrip_hotel
Brady,USA0PABBD000,ctrip_hotel
Breckenridge,USA0COBKD000,ctrip_hotel
Bray Morton,USA0WAPWT000,ctrip_hotel
Renard cloth,USA0MNBRD000,ctrip_hotel
Bray Vega (Taylor) mission,USA0AKKTS000,ctrip_hotel
Brescia,ITA000BRC000,ctrip_hotel
Britten,USA0MITTO000,ctrip_hotel
Brigham,USA0UTBMC000,ctrip_hotel
Fort bridger,USA000FBR000,ctrip_hotel
Bridgeport,USA0CTBDR000,ctrip_hotel
Bracey,USA0MDBCE000,ctrip_hotel
Brisbane,AUSQLDBNE000,ctrip_hotel
Bristol,GBRENGBST000,ctrip_hotel
Blida,DZA000BLI000,ctrip_hotel
Bristol,USA0TNBSJ000,ctrip_hotel
Bryansk,RUS000BRY000,ctrip_hotel
Brest,BLR0000BR000,ctrip_hotel
Thierry Breton,CAN000CBR000,ctrip_hotel
Brindisi,ITA000BDS000,ctrip_hotel
Bloemfontein,ZAF000BFN000,ctrip_hotel
Bulongkesitesipulite,ZAF000BHT000,ctrip_hotel
Blue Kanyon,USA000BLU000,ctrip_hotel
Bloomington,USA0ILBLO000,ctrip_hotel
Bloomington,USA0INBMG000,ctrip_hotel
Brookings,USA0SDBKX000,ctrip_hotel
Brook slack,USA000BKF000,ctrip_hotel
Buruli,BDI0000BR000,ctrip_hotel
Brussels,BEL000BRU000,ctrip_hotel
Brunswick,USA0MENHZ000,ctrip_hotel
Brod Posavina,HRV000012000,ctrip_hotel
Blood J,USA0MTBDX000,ctrip_hotel
Brokopong do,SUR0000BR000,ctrip_hotel
Broken bow,USA000BBW000,ctrip_hotel
Bullock I.,USA0RIBID000,ctrip_hotel
Boumerdes,DZA000BOU000,ctrip_hotel
Bujumbura City,BDI0000BM000,ctrip_hotel
Bujumbura country,BDI0000BU000,ctrip_hotel
Buskerud,NOR000006000,ctrip_hotel
Bbu Tab Tai,LSO00000B000,ctrip_hotel
Butare,RWA0000BU000,ctrip_hotel
Busia,UGA000BUS000,ctrip_hotel
baudrillard,KEN000BUS000,ctrip_hotel
Busheller,UGA000BSH000,ctrip_hotel
Buyila,DZA000BOA000,ctrip_hotel
Buenos Aires,ARG000BUE000,ctrip_hotel
Buzau,ROU0000BZ000,ctrip_hotel
Guess that,THA000018000,ctrip_hotel
chaiyaphum,THA000036000,ctrip_hotel
Cesis,LVA000CES000,ctrip_hotel
Steppe area,TGO00000S000,ctrip_hotel
Jeungpyeong,KOR045JYG000,ctrip_hotel
Wei Zeng,USA0OHZZV000,ctrip_hotel
Takeo,KHM0000TK000,ctrip_hotel
Chalkyitsik,USA0AKCIK000,ctrip_hotel
Charles City,USA0MACCY000,ctrip_hotel
charleston,USA0SCCHS000,ctrip_hotel
charleston,USA0WVCRW000,ctrip_hotel
Fort Chaffee,USA0ARCCA000,ctrip_hotel
Chalatenango,SLV0000CH000,ctrip_hotel
Challis,USA0IDCHL000,ctrip_hotel
Chatham,USA0AKCYM000,ctrip_hotel
Char Thanou Fagafaga,USA0TNCHA000,ctrip_hotel
Svay Rieng,KHM000SVR000,ctrip_hotel
Chandigarh,IND000IXC000,ctrip_hotel
Cankiri,TUR000CKR000,ctrip_hotel
Changning County,KOR044CNG000,ctrip_hotel
Changwon,KOR044CHW000,ctrip_hotel
Chelyabinsk,RUS000CHE000,ctrip_hotel
Seongnam,KOR049SEO000,ctrip_hotel
Uttaradit,THA000053000,ctrip_hotel
Orange,USA0CAJOR000,ctrip_hotel
equator,SDN000SIS000,ctrip_hotel
Chita,RUS000CHI000,ctrip_hotel
Okinawa,JPN000047000,ctrip_hotel
Zug,CHE0000ZG000,ctrip_hotel
chu river,KGZ00000C000,ctrip_hotel
Xiangkhoang,LAO0000XI000,ctrip_hotel
Chuncheon,KOR042CHC000,ctrip_hotel
Chumphon,THA000086000,ctrip_hotel
Chon Buri,THA000020000,ctrip_hotel
Chun gun,KOR047SCG000,ctrip_hotel
ibaraki,JPN000008000,ctrip_hotel
reach,THA000063000,ctrip_hotel
Dabuluowagenicha,POL000DAB000,ctrip_hotel
City County,KOR027DSG000,ctrip_hotel
Darfur,SDN000SDA000,ctrip_hotel
Dahlgren,USA000DGN000,ctrip_hotel
Dalhart,USA000DHT000,ctrip_hotel
darkhan uul,MNG000037000,ctrip_hotel
dalles,USA0TXDLS000,ctrip_hotel
dalles,USA0ORDLS000,ctrip_hotel
Darwin,AUS0NTDRW000,ctrip_hotel
Dagaite,USA000DAG000,ctrip_hotel
Dugway,USA0UTDPG000,ctrip_hotel
Dakar,SEN0000DA000,ctrip_hotel
Dhaka,BGD000DAC000,ctrip_hotel
Dalane,SWE000DLN000,ctrip_hotel
Dalas,USA0TXDAL000,ctrip_hotel
Dalas,USA0ORDAC000,ctrip_hotel
Trat,THA000023000,ctrip_hotel
Dar es Salaam,TZA0000DS000,ctrip_hotel
Darien,USA0CTDAQ000,ctrip_hotel
Dali,YEM0000DA000,ctrip_hotel
Dammam,SAU000DAM000,ctrip_hotel
Dammam,IND000DAM000,ctrip_hotel
Darmstadt,DEU000DAR000,ctrip_hotel
Dunedin,NZL000DUD000,ctrip_hotel
Dashoguz,TKM00000D000,ctrip_hotel
Davenport,USA0IADVN000,ctrip_hotel
Davao,PHL000DOR000,ctrip_hotel
Daxilai area,OMN0000ZA000,ctrip_hotel
Accra,GHA0000GA000,ctrip_hotel
Grand Bassa,LBR0000GB000,ctrip_hotel
Osaka,JPN000027000,ctrip_hotel
big bell,USA0CARBF000,ctrip_hotel
Big Ben,USA0KSGBD000,ctrip_hotel
Gorzow wielkopolski,POL000GOW000,ctrip_hotel
Big city,THA000014000,ctrip_hotel
Big delta,USA0TXBIG000,ctrip_hotel
Oita,JPN000044000,ctrip_hotel
Big Fawkes,USA0NDGFK000,ctrip_hotel
Grand Gedeh,LBR0000GG000,ctrip_hotel
Grand Rapids,USA0MNGPZ000,ctrip_hotel
Grand Rapids,USA0MIGRR000,ctrip_hotel
Grand Cape Mount,LBR0000CM000,ctrip_hotel
Grand Kru,LBR0000GK000,ctrip_hotel
Ribeira Grande,CPV0000RG000,ctrip_hotel
Grand Marais,USA0MNGRM000,ctrip_hotel
Damascus,SYR0000RD000,ctrip_hotel
Damascus City,SYR0000DI000,ctrip_hotel
Big Piney,USA000BPI000,ctrip_hotel
Great Falls,USA0MIWBR000,ctrip_hotel
Daegu,KOR027TAE000,ctrip_hotel
Bukit Mertajam,MYS0PHBMJ000,ctrip_hotel
Big Springs,USA0TXHCA000,ctrip_hotel
Atlantic,BEN0000AQ000,ctrip_hotel
Atlantic,COL000ATL000,ctrip_hotel
Atlantic City,USA0NJACY000,ctrip_hotel
Grand Canyon,USA0AZGCN000,ctrip_hotel
University Park,USA000CGS000,ctrip_hotel
The greater Jakarta Capital Territory,IDN0000KB000,ctrip_hotel
Ocean City,USA0MDOCE000,ctrip_hotel
Grand Junction,USA0COGJT000,ctrip_hotel
Diomede Islands,USA0AKDIO000,ctrip_hotel
Dayton,USA0OHDYT000,ctrip_hotel
Deir ezzor,SYR0000DZ000,ctrip_hotel
Dei Heller Click,USA000DCK000,ctrip_hotel
Denizli,TUR000DEN000,ctrip_hotel
Detmold,DEU000DET000,ctrip_hotel
Daytona Beach,USA0FLDAB000,ctrip_hotel
Deming,USA000DMN000,ctrip_hotel
Fort Vince,USA000AYE000,ctrip_hotel
Danbury,USA0CTDXR000,ctrip_hotel
Dandy,GBRSCTDND000,ctrip_hotel
Denver,USA0CODEN000,ctrip_hotel
Tangier,MAR000TGR000,ctrip_hotel
Tanah Merah,MYS0KNTMR000,ctrip_hotel
Tannan,MYS0SBTEN000,ctrip_hotel
Daniel Sverre,USA000DSV000,ctrip_hotel
Denison,USA0ILDNS000,ctrip_hotel
Velvet horse,MYS0PKTAM000,ctrip_hotel
Danville,USA0ILDVI000,ctrip_hotel
Danville,USA0VADAN000,ctrip_hotel
Danville,USA0ILDNV000,ctrip_hotel
Danyang County,KOR045DYG000,ctrip_hotel
Tambunan,MYS0SBTAB000,ctrip_hotel
Shan,MMR0000SH000,ctrip_hotel
Tampan,MYS0NSTAI000,ctrip_hotel
Temerloh,MYS0PGTEM000,ctrip_hotel
Shimane,JPN000032000,ctrip_hotel
Road North,MYS0KNTUM000,ctrip_hotel
Douglas,USA0AZDUG000,ctrip_hotel
Camp Douglas,USA000VOK000,ctrip_hotel
Dhaulagiri,NPL0000DH000,ctrip_hotel
Fort Dodge,USA0IAFOD000,ctrip_hotel
Dodge City,USA0KSDDC000,ctrip_hotel
Des Moines,USA0IADSM000,ctrip_hotel
Tetouan,MAR000TET000,ctrip_hotel
Tokushima,JPN000036000,ctrip_hotel
De AAR,ZAF000DAA000,ctrip_hotel
Durban,ZAF000DUR000,ctrip_hotel
Derby,GBRENGDER000,ctrip_hotel
Delgado,SLV0000DE000,ctrip_hotel
Delta,USA0MIDTA000,ctrip_hotel
Devils Lake,USA0NDDVL000,ctrip_hotel
Durham,GBRENGDUR000,ctrip_hotel
Della,SYR0000DA000,ctrip_hotel
Drummond,USA0MTDRU000,ctrip_hotel
Drummond I.,USA0MTDRE000,ctrip_hotel
Delle Dava,ETH0000DD000,ctrip_hotel
Dresden,DEU000DRS000,ctrip_hotel
Delhi,GBRNIRDRY000,ctrip_hotel
Del Rio,USA0CADRT000,ctrip_hotel
de Ridder,USA0LADRI000,ctrip_hotel
Drive Terry F,USA000DRF000,ctrip_hotel
Tanintharyi Province,MMR0000TN000,ctrip_hotel
De La Villa,USA0MNDLH000,ctrip_hotel
Drobeta turnu Severin,ROU0000DT000,ctrip_hotel
Corran is due east Berbice,GUY0000DM000,ctrip_hotel
Dessau,DEU000DES000,ctrip_hotel
Deva,ROU0000DE000,ctrip_hotel
Devenport,AUSTASDPO000,ctrip_hotel
Trieste,ITA000TRS000,ctrip_hotel
Denggailai,CIV0000DE000,ctrip_hotel
Bachok,MYS0KNBAC000,ctrip_hotel
Dundee,ZAF000DUN000,ctrip_hotel
Duncan,USA000DUC000,ctrip_hotel
Jecheon si,KOR045JCH000,ctrip_hotel
Dillon,USA0MTDLL000,ctrip_hotel
Dubai,ARE0000DU000,ctrip_hotel
Dubuque,USA0IADBQ000,ctrip_hotel
Diber,ALB0000DI000,ctrip_hotel
Dearborn,USA0MIDEO000,ctrip_hotel
Deal Parker,USA0TXDPK000,ctrip_hotel
Diffa,NER000DIF000,ctrip_hotel
defiance,USA0OHDFI000,ctrip_hotel
Dikhil region,DJI00000K000,ctrip_hotel
Diekirch,LUX0000DD000,ctrip_hotel
Di Kalb,USA0ILDEK000,ctrip_hotel
decatur,USA0ILDEC000,ctrip_hotel
Decatur,USA0ILDCU000,ctrip_hotel
Decatur,USA0ILDCR000,ctrip_hotel
Decatur Island,USA0ILDTR000,ctrip_hotel
Decorah,USA0IADEH000,ctrip_hotel
Fort Dix,USA0NJWRI000,ctrip_hotel
Deering,USA000DRG000,ctrip_hotel
Dilinghan,USA0AKDLG000,ctrip_hotel
Diyarbakir,TUR000DIY000,ctrip_hotel
Detroit,USA0MIDET000,ctrip_hotel
Detroit Rex,USA0MIDTL000,ctrip_hotel
Tirana,ALB0000TR000,ctrip_hotel
Dili,TLS0000DI000,ctrip_hotel
Dnipropetrovska,UKR000012000,ctrip_hotel
Dijon,FRA000DIJ000,ctrip_hotel
Diu,IND000DIU000,ctrip_hotel
Tuba City,USA0AZTBC000,ctrip_hotel
Tipaza,DZA000TIP000,ctrip_hotel
Tilburg,NLD000TLB000,ctrip_hotel
Tijuana,MEX000TIJ000,ctrip_hotel
Teela Berry,NER000TIL000,ctrip_hotel
Teela Muck,USA0OROTK000,ctrip_hotel
Teela Muck,USA0ORTLM000,ctrip_hotel
Tyrol,AUT000TYR000,ctrip_hotel
Timisoara,ROU0000TI000,ctrip_hotel
Tipperary,IRL0000TP000,ctrip_hotel
With chick,USA000KTH000,ctrip_hotel
Thys M Schiller Te,DZA000TIS000,ctrip_hotel
Aden Castle,USA0AKTNC000,ctrip_hotel
Aust Agder,NOR000009000,ctrip_hotel
Barkly East,ZAF000BAE000,ctrip_hotel
Essequibo islands West Demerara,GUY0000EC000,ctrip_hotel
East,GHA0000EA000,ctrip_hotel
East,CMR000EST000,ctrip_hotel
East,SLE00000E000,ctrip_hotel
East,SDN000SHA000,ctrip_hotel
Eastern Region,OMN0000SH000,ctrip_hotel
Eastern Highlands,PNG0000EH000,ctrip_hotel
East bean City,KOR049DDC000,ctrip_hotel
east,MNG000061000,ctrip_hotel
east,ZMB0000EA000,ctrip_hotel
east flanders,BEL000VOV000,ctrip_hotel
stfold,NOR000001000,ctrip_hotel
Dornogovi,MNG000063000,ctrip_hotel
East Kazakhstan,KAZ000VOS000,ctrip_hotel
Donghae,KOR042TGH000,ctrip_hotel
East Hampton,USA0NYHTO000,ctrip_hotel
East Hertfordshire,USA000EHT000,ctrip_hotel
Donghude,MRT0000HG000,ctrip_hotel
Kalimantan Timur,IDN0000KI000,ctrip_hotel
Tokyo,JPN000013000,ctrip_hotel
East London,ZAF000ELS000,ctrip_hotel
Mashonaland East,ZWE0000ME000,ctrip_hotel
Sulawesi Tenggara,IDN0000SG000,ctrip_hotel
Nusa Tenggara Timur,IDN0000NT000,ctrip_hotel
East Sepik,PNG0000ES000,ctrip_hotel
East Saint Louis,USA0ILESL000,ctrip_hotel
East Straw,USA0PAESP000,ctrip_hotel
Eastsound,USA0WAESD000,ctrip_hotel
East tawas,USA0MIECA000,ctrip_hotel
East New Britain,PNG0000EB000,ctrip_hotel
Ostergotland,SWE000UGL000,ctrip_hotel
Jawa Timur,IDN0000JI000,ctrip_hotel
Trang,THA000092000,ctrip_hotel
Dublin,IRL0000DB000,ctrip_hotel
Dublin,USA0CADBN000,ctrip_hotel
Dublin,USA0CAPSK000,ctrip_hotel
Honduras,ALB0000DR000,ctrip_hotel
Turin,ITA000TRN000,ctrip_hotel
Tawau,MYS0SBTAW000,ctrip_hotel
Tuaran,MYS0SBTUR000,ctrip_hotel
Independent Village,USA000IDP000,ctrip_hotel
Dubois,USA0PADUJ000,ctrip_hotel
Dubois,USA000DBS000,ctrip_hotel
Broff Du Neretva,HRV000019000,ctrip_hotel
Durham,USA0NCDHH000,ctrip_hotel
Duke,USA0NCDUF000,ctrip_hotel
Dula Snow,URY0000DU000,ctrip_hotel
Durango,USA0NMDRO000,ctrip_hotel
Durango,MEX000DUR000,ctrip_hotel
Durant,USA000DUA000,ctrip_hotel
Douro,PRT000MDR000,ctrip_hotel
Dusseldorf,DEU000DUS000,ctrip_hotel
Dushanbe,TJK000DYU000,ctrip_hotel
Dunkirk,USA0MDDKK000,ctrip_hotel
Rostov,RUS000ROS000,ctrip_hotel
Donetsk,UKR000014000,ctrip_hotel
Dobele,LVA000DOB000,ctrip_hotel
Athens,GRC0000DO000,ctrip_hotel
Dordrecht,NLD000DOR000,ctrip_hotel
Dodoma,TZA0000DO000,ctrip_hotel
Dalton,USA0ILDNN000,ctrip_hotel
Dover,USA0DEDOR000,ctrip_hotel
Doha,QAT0000DW000,ctrip_hotel
Reni,SVN000DLJ000,ctrip_hotel
Toronto,CAN000TOR000,ctrip_hotel
Tomislavgrad,BIH000FTO000,ctrip_hotel
Donegal,IRL0000DG000,ctrip_hotel
Dothan,USA0TXDHN000,ctrip_hotel
Dossou,NER000DSS000,ctrip_hotel
Doylestown,USA0PADYL000,ctrip_hotel
Oklahoma City,USA0OKOKC000,ctrip_hotel
Russian Mission,USA0AKRSH000,ctrip_hotel
gombak,MYS0SLGOM000,ctrip_hotel
Champaign Urbana,USA0ILCMI000,ctrip_hotel
Orebro,SWE00000T000,ctrip_hotel
Fort Irwin,USA0CABYS000,ctrip_hotel
Orhon,MNG000035000,ctrip_hotel
Omsk,RUS000OMS000,ctrip_hotel
Enebo Rya,USA0KSEMP000,ctrip_hotel
EMBU,KEN000EMB000,ctrip_hotel
Ngozi,BDI0000NG000,ctrip_hotel
Ngounie,GAB0000NG000,ctrip_hotel
Nzi   Comoe,CIV0000NC000,ctrip_hotel
Enga,PNG0000EN000,ctrip_hotel
Enkanpu,AND000003000,ctrip_hotel
Ensenada,MEX000ESE000,ctrip_hotel
Enschede,NLD000ENS000,ctrip_hotel
Entre Douro e Vouga,PRT000EDV000,ctrip_hotel
Ant Price,USA0ALETS000,ctrip_hotel
Don Tongia Mo,UGA000NTU000,ctrip_hotel
Enyanzha,RWA0000NY000,ctrip_hotel
Enzer Recco Ray,GIN000NZR000,ctrip_hotel
Jerantut,MYS0PGJER000,ctrip_hotel
Childress,USA0TXCDS000,ctrip_hotel
Twenty nine palm village,USA000TNP000,ctrip_hotel
Vlone,ALB0000VL000,ctrip_hotel
Fadiffolu,MDV000FAA000,ctrip_hotel
Fatick,SEN0000FA000,ctrip_hotel
Falcon,VEN00000I000,ctrip_hotel
Falmouth,USA0MAFMH000,ctrip_hotel
Fargo,USA0NDFAR000,ctrip_hotel
Faranah,GIN000FRN000,ctrip_hotel
Frankfurt,DEU000FFO000,ctrip_hotel
Frankfurt,USA0KYFFT000,ctrip_hotel
Faribault,USA0MNFBL000,ctrip_hotel
Faru,PRT000FAO000,ctrip_hotel
Fallon,USA0NVNFL000,ctrip_hotel
Famagusta,CYP000004000,ctrip_hotel
Farmin Dyer,USA0NYFRG000,ctrip_hotel
Farmington,USA0NMFMN000,ctrip_hotel
Fa'asaleleaga,ASM000FAA000,ctrip_hotel
all,TUR000VAN000,ctrip_hotel
Versailles,USA0FLVRS000,ctrip_hotel
Van Horne,USA000VHN000,ctrip_hotel
Fez,MAR000FES000,ctrip_hotel
frederick,USA0MDFDK000,ctrip_hotel
Fillmore,USA0UTFIL000,ctrip_hotel
Philip,USA0ARPHP000,ctrip_hotel
Philip,USA0AR001000,ctrip_hotel
Fort Phillips,USA0PAPSB000,ctrip_hotel
Feinikesi Islands,KIR000PHO000,ctrip_hotel
Fish Town,LBR0000FT000,ctrip_hotel
frederiksborg slot,DNK000FRE000,ctrip_hotel
Fianarantsoa,MDG0000FN000,ctrip_hotel
Fei Yin,DNK0000FY000,ctrip_hotel
Philadelphia,USA0PAPHL000,ctrip_hotel
Fairbanks,USA0AKFAI000,ctrip_hotel
Phil bury,USA000FBY000,ctrip_hotel
Fairfield,USA0CTFFL000,ctrip_hotel
Fergana,UZB0000FA000,ctrip_hotel
Phil Monte,USA0MNFRM000,ctrip_hotel
Phil Weir,USA0AKFWL000,ctrip_hotel
Faye Raguel Staff,USA0AZFLG000,ctrip_hotel
Ferrara,ITA000FRR000,ctrip_hotel
Ferry,ALB0000FR000,ctrip_hotel
Felidu,MDV000FEA000,ctrip_hotel
Faisalabad,PAK000LYP000,ctrip_hotel
Fisher Island,USA0NYFID000,ctrip_hotel
Fejer,HUN0000FE000,ctrip_hotel
Fayetteville,USA0ARFYV000,ctrip_hotel
Fayetteville,USA0NCFAY000,ctrip_hotel
Findlay,USA0OHFDY000,ctrip_hotel
Finmark,NOR000020000,ctrip_hotel
Fentebei,USA000FNR000,ctrip_hotel
Feng Dirac,USA0WIFLD000,ctrip_hotel
Funchal,PRT000FUN000,ctrip_hotel
Phongsaly,LAO0000PH000,ctrip_hotel
Mersing,MYS0JHMEP000,ctrip_hotel
Phoenix,USA0AZPHX000,ctrip_hotel
Fenghua County,KOR043BHA000,ctrip_hotel
Flemish Brabant,BEL000VBR000,ctrip_hotel
Florida,URY0000FA000,ctrip_hotel
Florence,ITA000FLR000,ctrip_hotel
Phetchaburi,THA000078000,ctrip_hotel
Nakhon Pathom,THA000073000,ctrip_hotel
Valdosta,USA0GAVLD000,ctrip_hotel
Fergus Fowles,USA0MNFFM000,ctrip_hotel
Virginia Beach,USA0VAVAB000,ctrip_hotel
Virginia City,USA0NVVGI000,ctrip_hotel
Vladimir,RUS000VMR000,ctrip_hotel
Vladikavkaz,RUS000VLA000,ctrip_hotel
Flat,USA0AKFLT000,ctrip_hotel
Freiburg,DEU000FBG000,ctrip_hotel
Freiburg,USA0MEFRY000,ctrip_hotel
Gracias ADI,HND0000FM000,ctrip_hotel
Freiburg,ZAF000VRU000,ctrip_hotel
Fredericton,CAN000FRE000,ctrip_hotel
Frederic,USA0MDFDR000,ctrip_hotel
Port Frederic,USA0MDPFD000,ctrip_hotel
Frey Reiss,FRA000FRJ000,ctrip_hotel
Fresno,USA0CAFAT000,ctrip_hotel
Fribourg,CHE0000FR000,ctrip_hotel
Freeport,USA0NYFEP000,ctrip_hotel
Port of Fremantle,AUS0WAFRE000,ctrip_hotel
Fremont,USA0CAFET000,ctrip_hotel
Vereeniging,ZAF000VGG000,ctrip_hotel
Flippin,USA000FLP000,ctrip_hotel
Flint,USA0MIFNT000,ctrip_hotel
French Leake,USA0INFRH000,ctrip_hotel
French Weil,USA0MEWFK000,ctrip_hotel
Wroclaw,POL000WRO000,ctrip_hotel
fromager,CIV0000FR000,ctrip_hotel
Flores,URY0000FS000,ctrip_hotel
Florence,USA0SCFLO000,ctrip_hotel
Wocawek,POL000WLO000,ctrip_hotel
Volgograd,RUS000VOG000,ctrip_hotel
Gun gun,KOR047PUS000,ctrip_hotel
Fuyu County,KOR046BYO000,ctrip_hotel
Lotus,MYS0NSSRB000,ctrip_hotel
Langkawi,MYS0KDLGK000,ctrip_hotel
Foa Mulla Cu,MDV000FMU000,ctrip_hotel
Fukushima,JPN000007000,ctrip_hotel
Fowles I.,USA0IDFAK000,ctrip_hotel
Fowles Paz,USA0AKKFP000,ctrip_hotel
Fukuoka,JPN000040000,ctrip_hotel
Fogo,CPV0000FO000,ctrip_hotel
Foggia,ITA000FOG000,ctrip_hotel
Fukui,JPN000018000,ctrip_hotel
Focsa Ni,ROU0000FO000,ctrip_hotel
Fuhrer Begg,AUT000VOR000,ctrip_hotel
Fullerton City,USA0CAFUL000,ctrip_hotel
Forrest City,USA0ARFCY000,ctrip_hotel
Forest City,USA0MSFXY000,ctrip_hotel
welfare,USA000NHX000,ctrip_hotel
Formosa,ARG000FMA000,ctrip_hotel
Easter Island,CHL0000LI000,ctrip_hotel
Bucheon,KOR049BCN000,ctrip_hotel
