code,description,country,state,city,district,abbreviation
MEX000031000,,Mexico,,Guaymas ,,
BRA000099000,,Brazil,,Goiania ,,
MLT000001000,,Malta,,Gozo ,,
SLB000020000,,Solomon Islands,,Gizo ,,
NOR000056000,,Norway,,Hasvik ,,
JPN000093000,,Japan,,Hachijo Jima ,,
SWE000025000,,Sweden,,Halmstad ,,
USAAP0479000,,United States of America (USA),,Havasupai ,,
NOR000057000,,Norway,,Haugesund ,,
USAAP0480000,,United States of America (USA),,Big Spring ,,
AUS000145000,,Australia,,Halls Creek ,,
USAAP0481000,,United States of America (USA),,Holy Cross ,,
DEU000029000,,Germany,,Heringsdorf ,,
IRN000033000,,Iran,,Hamadan ,,
ZAF000012000,,South Africa,,Hoedspruit ,,
MMR000013000,,Myanmar (Burma),,Heho ,,
DEU000030000,,Germany,,Heide Buesum ,,
GRC000015000,,Greece,,Heraklion ,,
ISL000013000,,Iceland,,Fornafjordur ,,
SWE000026000,,Sweden,,Hagfors ,,
NOR000058000,,Norway,,Hammerfest ,,
SOM000009000,,Somalia,,Hargeisa ,,
AUS000146000,,Australia,,Hughenden ,,
DEU000031000,,Germany,,Helgonland ,,
USAAP0482000,,United States of America (USA),,Hagerstown ,,
PNG000114000,,Papua New Guinea,,Mount Hagen ,,
THA000111000,,Thailand,,Hua Hin ,,
USAAP0483000,,United States of America (USA),,Hibbing ,,
AUS000147000,,Australia,,Horn Island ,,
USAAP0484000,,United States of America (USA),,Lake Havasu City ,,
ETH000025000,,Ethiopia,,Shillavo ,,
AUS000148000,,Australia,,Hayman Island ,,
PNG000115000,,Papua New Guinea,,Hivaro ,,
USAAP0485000,,United States of America (USA),,Healy Lake ,,
NZL000018000,,New Zealand,,Hokitika ,,
PNG000116000,,Papua New Guinea,,Hoskins ,,
SWE000027000,,Sweden,,Hultsfred ,,
USAAP0486000,,United States of America (USA),,Wheeling ,,
USAAP0487000,,United States of America (USA),,Helena ,,
NZL000019000,,New Zealand,,Hamilton ,,
RUS000047000,,Russian Federation,,Malmo ,,
DZA000013000,,Algeria,,Hassi Messaoud ,,
SWE000028000,,Sweden,,Hemavan ,,
JPN000094000,,Japan,,Morioka ,,
USAAP0488000,,United States of America (USA),,Hoonah ,,
USAAP0489000,,United States of America (USA),,Hana ,,
USAAP0490000,,United States of America (USA),,Haines ,,
USAAP0491000,,United States of America (USA),,Hobbs ,,
LAO000002000,,Laos,,Houeisay ,,
SAU000017000,,Saudi Arabia,,Alahsa ,,
PYF000021000,,French polynesia,,Hao Island ,,
USAAP0492000,,United States of America (USA),,Homer ,,
USAAP0493000,,United States of America (USA),,Huron ,,
PRT000013000,,Portugal,,Horta ,,
NOR000059000,,Norway,,Orsta Volda ,,
USAAP0494000,,United States of America (USA),,Hooper Bar ,,
USAAP0495000,,United States of America (USA),,Baytown ,,
USAAP0496000,,United States of America (USA),,Harlingen ,,
USAAP0497000,,United States of America (USA),,Harrison ,,
USAAP0498000,,United States of America (USA),,Huslia ,,
AUS000149000,,Australia,,Hamilton Island ,,
JPN000095000,,Japan,,Hateruma ,,
PYF000022000,,French polynesia,,Huahine ,,
LBY000009000,,Libya,,Houn ,,
USAAP0499000,,United States of America (USA),,Hughes ,,
MEX000032000,,Mexico,,Huatuco ,,
NOR000060000,,Norway,,Honningsvag ,,
USAAP0500000,,United States of America (USA),,Havre ,,
USAAP0501000,,United States of America (USA),,Hyannis ,,
PNG000117000,,Papua New Guinea,,Hayfields ,,
USAAP0502000,,United States of America (USA),,Hydaburg ,,
USAAP0503000,,United States of America (USA),,Hollis ,,
USAAP0504000,,United States of America (USA),,Hays ,,
RUS000048000,,Russian Federation,,Igarka ,,
DZA000014000,,Algeria,,In Amenas ,,
USAAP0505000,,United States of America (USA),,Kiana ,,
IRN000034000,,Iran,,Bahregan ,,
RUS000049000,,Russian Federation,,Yaroslavl ,,
COL000049000,,Colombia,,Ibague ,,
PNG000118000,,Papua New Guinea,,Indagen ,,
ISL000014000,,Iceland,,Isafjordur ,,
UKR000010000,,Ukraine,,Ivano Frankovsk ,,
USAAP0506000,,United States of America (USA),,Bullhead City ,,
BHS000017000,,The Bahamas,,Inagua ,,
USAAP0507000,,United States of America (USA),,Igiugig ,,
USAAP0508000,,United States of America (USA),,Kingman ,,
COL000050000,,Colombia,,Chigorodo ,,
ARG000012000,,Argentina,,Iguazu ,,
IRN000035000,,Iran,,Iran Shahr ,,
PNG000119000,,Papua New Guinea,,Ihu ,,
IRN000036000,,Iran,,Ilaam ,,
PNG000120000,,Papua New Guinea,,Nissan Island ,,
USAAP0509000,,United States of America (USA),,Nikolski ,,
USAAP0510000,,United States of America (USA),,Killeen ,,
USAAP0511000,,United States of America (USA),,Iliamna ,,
USAAP0512000,,United States of America (USA),,Wilmington ,,
PHL000034000,,The Philippines,,Iloilo ,,
NCL000005000,,New Caledonia,,Ile Des Pins ,,
GBR000043000,,Great Britain (United Kingdom; England),,Islay ,,
IND000037000,,India,,Imphal ,,
BRA000100000,,Brazil,,Imperatriz ,,
USAAP0513000,,United States of America (USA),,Iron Mount ,,
RUS000050000,,Russian Federation,,Inta ,,
USAAP0514000,,United States of America (USA),,International Falls ,,
DZA000015000,,Algeria,,In Salah ,,
GRC000016000,,Greece,,Ioannina ,,
COG000006000,,Republic of the Congo,,Impfondo ,,
PNG000121000,,Papua New Guinea,,Ioma ,,
BRA000101000,,Brazil,,Ilheus ,,
VUT000024000,,Vanuatu,,Ipota ,,
COL000051000,,Colombia,,Ipiales ,,
USAAP0515000,,United States of America (USA),,El Centro ,,
BRA000102000,,Brazil,,Ipatinga ,,
USAAP0516000,,United States of America (USA),,Williamsport ,,
CHL000009000,,Chile,,Iquique ,,
PER000009000,,Peru,,Iquitos ,,
SLB000021000,,Solomon Islands,,Kirakira ,,
USAAP0517000,,United States of America (USA),,Circle ,,
AUS000150000,,Australia,,Lockhart River ,,
USAAP0518000,,United States of America (USA),,Kirksville ,,
CAF000012000,,Central African Republic,,Birao ,,
AUS000151000,,Australia,,Mount Isa ,,
GBR000044000,,Great Britain (United Kingdom; England),,Isles Of Scilly ,,
USAAP0519000,,United States of America (USA),,Williston ,,
USAAP0520000,,United States of America (USA),,Islip ,,
BRA000103000,,Brazil,,Itaituba ,,
USAAP0521000,,United States of America (USA),,Ithaca ,,
PNG000122000,,Papua New Guinea,,Itokama ,,
NZL000020000,,New Zealand,,Invercargill ,,
AUS000152000,,Australia,,Inverell ,,
USAAP0522000,,United States of America (USA),,Ironwood ,,
JPN000096000,,Japan,,Iwami ,,
IND000038000,,India,,Agartala ,,
IND000039000,,India,,Bagdogra ,,
IND000040000,,India,,Mangalore ,,
IND000041000,,India,,Belgaum ,,
IND000042000,,India,,Jammu ,,
IND000043000,,India,,Leh ,,
IND000044000,,India,,Ranchi ,,
IND000045000,,India,,Silchar ,,
IND000046000,,India,,Aurangabad ,,
IND000047000,,India,,Port Blair ,,
USAAP0523000,,United States of America (USA),,Inyokern ,,
JPN000097000,,Japan,,Izumo ,,
PAK000019000,,Pakistan,,Jacobabad ,,
PNG000123000,,Papua New Guinea,,Jacquinot Bay ,,
MHL000016000,,Marshall islands,,Jabot ,,
GRL000015000,,Greenland,,Ilulissat ,,
USAAP0524000,,United States of America (USA),,Jonesboro ,,
GRL000016000,,Greenland,,Qasigiannguit ,,
AUS000153000,,Australia,,Julia Creek ,,
ESP000022000,,Spain,,Ceuta ,,
BRA000104000,,Brazil,,Juiz De Fora ,,
BRA000105000,,Brazil,,Juazeiro Do Norte ,,
HTI000003000,,Haiti,,Jeremie ,,
GRL000017000,,Greenland,,Aasiaat ,,
MHL000017000,,Marshall islands,,Jeh ,,
GRL000018000,,Greenland,,Paamiut ,,
IND000048000,,India,,Jamnagar ,,
GRL000019000,,Greenland,,Qeqertarsuaq ,,
GRL000020000,,Greenland,,Groennedal ,,
USAAP0525000,,United States of America (USA),,Kapalua ,,
GRL000021000,,Greenland,,Sisimiut ,,
USAAP0526000,,United States of America (USA),,Jamestown ,,
BRA000106000,,Brazil,,Juina ,,
ETH000026000,,Ethiopia,,Jijiga ,,
GRC000017000,,Greece,,Ikaria Island ,,
ETH000027000,,Ethiopia,,Jimma ,,
PAK000020000,,Pakistan,,Jiwani ,,
PER000010000,,Peru,,Juanjui ,,
GRL000022000,,Greenland,,Qaqrtoq ,,
SWE000029000,,Sweden,,Jonkoping ,,
GRC000018000,,Greece,,Chios ,,
NPL000014000,,Nepal,,Janakpur ,,
GRC000019000,,Greece,,Mikonos ,,
NPL000015000,,Nepal,,Jomsom ,,
USAAP0527000,,United States of America (USA),,Jamestown ,,
GRL000023000,,Greenland,,Nanortalik ,,
GRL000024000,,Greenland,,Narsaq ,,
GRC000020000,,Greece,,Naxos ,,
BRA000107000,,Brazil,,Joinville ,,
BRA000108000,,Brazil,,Joao Pessoa ,,
BRA000109000,,Brazil,,Ji Parnana ,,
GRL000025000,,Greenland,,Qaarsut ,,
PAN000015000,,Panama,,Jaque ,,
IND000049000,,India,,Jorhat ,,
BRA000110000,,Brazil,,Juruena ,,
GRC000021000,,Greece,,Siteia ,,
GRC000022000,,Greece,,Skiathos ,,
BGD000005000,,Bangladesh,,Jessore ,,
USAAP0528000,,United States of America (USA),,Johnstown ,,
GRL000026000,,Greenland,,Maniitsoq ,,
GRC000023000,,Greece,,Syros Island ,,
GRC000024000,,Greece,,Thira ,,
GRC000025000,,Greece,,Astypalea Island ,,
BRA000111000,,Brazil,,Juara ,,
SDN000010000,,Sudan,,Juba ,,
DEU000032000,,Germany,,Juist ,,
GRL000027000,,Greenland,,Upernavik ,,
MDG000026000,,Madagascar,,Ankavandra ,,
ZWE000003000,,Zimbabwe,,Kariba ,,
NGA000009000,,Nigeria,,Kaduna ,,
USAAP0529000,,United States of America (USA),,Kake ,,
USAAP0530000,,United States of America (USA),,Kaltag ,,
NZL000021000,,New Zealand,,Kaitaia ,,
MMR000014000,,Myanmar (Burma),,Kawthaung ,,
USAAP0531000,,United States of America (USA),,Birch Creek ,,
USAAP0532000,,United States of America (USA),,Bell Island ,,
PNG000124000,,Papua New Guinea,,Kabwum ,,
SLE000002000,,Sierra Leone,,Bo ,,
MHL000018000,,Marshall islands,,Kaben ,,
USAAP0533000,,United States of America (USA),,Coffman Cove ,,
USAAP0534000,,United States of America (USA),,Chignik ,,
IDN000064000,,Indonesia,,Kendari ,,
MDV000001000,,Maldives,,Kaadedhdhoo ,,
MDV000002000,,Maldives,,Kadhdhoo　 ,,
PNG000125000,,Papua New Guinea,,Kandrian ,,
PAK000021000,,Pakistan,,Skardu ,,
FJI000010000,,Fiji,,Kandavu ,,
USAAP0535000,,United States of America (USA),,Nanwalek ,,
USAAP0536000,,United States of America (USA),,Kenmore Air Harbo ,,
USAAP0537000,,United States of America (USA),,Ekwok ,,
NPL000016000,,Nepal,,Nepalganj ,,
IRN000037000,,Iran,,Kerman ,,
MMR000015000,,Myanmar (Burma),,Keng Tung ,,
CAN000191000,,Canada,,Keewaywin ,,
PNG000126000,,Papua New Guinea,,Kanabea ,,
MRT000009000,,Mauritania,,Kiffa ,,
USAAP0538000,,United States of America (USA),,False Pass ,,
COD000013000,,Democratic Republic of the Congo,,Kananga ,,
PNG000127000,,Papua New Guinea,,Konge ,,
AUS000154000,,Australia,,Kingscote ,,
SLB000022000,,Solomon Islands,,Kagau ,,
MWI000004000,,Malawi,,Karonga ,,
USAAP0539000,,United States of America (USA),,New Koliganek ,,
RUS000051000,,Russian Federation,,Kogalym ,,
GRC000026000,,Greece,,Kos ,,
USAAP0540000,,United States of America (USA),,Grayling ,,
IRN000038000,,Iran,,Khorramabad ,,
UKR000011000,,Ukraine,,Kherson ,,
MMR000016000,,Myanmar (Burma),,Khamti ,,
MNG000012000,,Mongolia,,Kharknorin ,,
OMN000002000,,Oman,,Khasab ,,
PYF000023000,,French polynesia,,Kauehi ,,
SWE000030000,,Sweden,,Kristianstad ,,
CAN000192000,,Canada,,Kingfisher Lake ,,
IRN000039000,,Iran,,Kish Island ,,
MHL000019000,,Marshall islands,,Kili Island ,,
PNG000128000,,Papua New Guinea,,Kira ,,
IRL000008000,,Ireland,,Kerry County ,,
GRC000027000,,Greece,,Kythira ,,
ZMB000002000,,Zambia,,Kitwe ,,
TZA000006000,,Tanzania,,Kilwa ,,
BEL000002000,,Belgium,,Kortrijk ,,
JPN000098000,,Japan,,Calama ,,
USAAP0541000,,United States of America (USA),,Koyuk ,,
PNG000129000,,Papua New Guinea,,Kokoda ,,
NZL000022000,,New Zealand,,Kerikeri ,,
USAAP0542000,,United States of America (USA),,Kongiganak ,,
USAAP0543000,,United States of America (USA),,Akiachak ,,
NOR000061000,,Norway,,Kirkenes ,,
PYF000024000,,French polynesia,,Kaukura Atoll ,,
USAAP0544000,,United States of America (USA),,Ekuk ,,
JPN000099000,,Japan,,Kikaiga Shima ,,
USAAP0545000,,United States of America (USA),,Kalskag ,,
USAAP0546000,,United States of America (USA),,Levelock ,,
USAAP0547000,,United States of America (USA),,Klawock ,,
GRC000028000,,Greece,,Kalamata ,,
ZAF000013000,,South Africa,,Kleinzee ,,
PNG000130000,,Papua New Guinea,,Kerema ,,
USAAP0548000,,United States of America (USA),,King Khalid Mil City ,,
PNG000131000,,Papua New Guinea,,Kamina ,,
USAAP0549000,,United States of America (USA),,Manokotak ,,
MMR000017000,,Myanmar (Burma),,Kalemyo ,,
USAAP0550000,,United States of America (USA),,Kakhonak ,,
NCL000006000,,New Caledonia,,Kone ,,
USAAP0551000,,United States of America (USA),,New Stuyahok ,,
AUS000155000,,Australia,,Kununurra ,,
NCL000007000,,New Caledonia,,Koumac ,,
IDN000065000,,Indonesia,,Kupang ,,
GBR000045000,,Great Britain (United Kingdom; England),,Kirkwall ,,
PNG000132000,,Papua New Guinea,,Kokoro ,,
USAAP0552000,,United States of America (USA),,Kotlik ,,
GAB000013000,,Gabon,,Koulamoutou ,,
USAAP0553000,,United States of America (USA),,Point Baker ,,
USAAP0554000,,United States of America (USA),,Port Clarence ,,
USAAP0555000,,United States of America (USA),,Kipunk ,,
AUS000156000,,Australia,,Kempsey ,,
USAAP0556000,,United States of America (USA),,Perryville ,,
USAAP0557000,,United States of America (USA),,Akutan ,,
AUS000157000,,Australia,,Karumba ,,
SWE000031000,,Sweden,,Kramfors ,,
PNG000133000,,Papua New Guinea,,Kikori ,,
SWE000032000,,Sweden,,Kiruna ,,
FSM000002000,,Federated States of Micronesia,,Kosrae ,,
IRN000040000,,Iran,,Kermanshah ,,
GRC000029000,,Greece,,Kasos Island ,,
SWE000033000,,Sweden,,Karlskoga ,,
USAAP0558000,,United States of America (USA),,Saint Marys ,,
KAZ000007000,,Kazakhstan,,Kostanay ,,
GRC000030000,,Greece,,Kastoria ,,
UZB000004000,,Uzbekistan,,Karshi ,,
NOR000062000,,Norway,,Kristiansund ,,
ISR000002000,,Israel,,Kiryat Shmona ,,
TUR000015000,,Turkey,,Kars ,,
RUS000052000,,Russian Federation,,Kotlas ,,
AUS000158000,,Australia,,Karratha ,,
USAAP0559000,,United States of America (USA),,Thorne Bay ,,
JPN000100000,,Japan,,Kitadaito ,,
IDN000066000,,Indonesia,,Ketapang ,,
USAAP0560000,,United States of America (USA),,Ketchikan ,,
AUS000159000,,Australia,,Katherine ,,
USAAP0561000,,United States of America (USA),,Teller Mission ,,
MYS000016000,,Malaysia,,Kudat ,,
AUS000160000,,Australia,,Kubin Island ,,
USAAP0562000,,United States of America (USA),,Kasigluk ,,
JPN000101000,,Japan,,Yakushima ,,
PNG000134000,,Papua New Guinea,,Kuri　 ,,
GRL000028000,,Greenland,,Kulusuk ,,
USAAP0563000,,United States of America (USA),,Kamusi ,,
GRC000031000,,Greece,,Kavala ,,
SWE000034000,,Sweden,,Skovde ,,
USAAP0564000,,United States of America (USA),,King Cove ,,
AZE000001000,,Azerbaijan,,Gyandzha ,,
PNG000135000,,Papua New Guinea,,Kavieng ,,
RUS000053000,,Russian Federation,,Kirovsk ,,
USAAP0565000,,United States of America (USA),,Kivalina ,,
MHL000020000,,Marshall islands,,Kwajalein ,,
USAAP0566000,,United States of America (USA),,Waterfall ,,
UKR000089000,,Ukraine,,Krivoy Rog ,,
USAAP0567000,,United States of America (USA),,Kwigillingok ,,
AUS000161000,,Australia,,Kowanyama ,,
USAAP0568000,,United States of America (USA),,Quinhagak ,,
PNG000136000,,Papua New Guinea,,Kawito　 ,,
USAAP0569000,,United States of America (USA),,Kwethluk ,,
KEN000008000,,Kenya,,Kiwayu ,,
USAAP0570000,,United States of America (USA),,Kasaan ,,
RUS000054000,,Russian Federation,,Komsomolsk Na Amure ,,
MMR000018000,,Myanmar (Burma),,Kyaukpyu ,,
USAAP0571000,,United States of America (USA),,Koyukuk ,,
PNG000137000,,Papua New Guinea,,Yalumet ,,
PNG000138000,,Papua New Guinea,,Kaintiba ,,
GRC000032000,,Greece,,Kozani ,,
GRC000033000,,Greece,,Kastelorizo ,,
PNG000139000,,Papua New Guinea,,Lablab ,,
PNG000140000,,Papua New Guinea,,Lae ,,
USAAP0572000,,United States of America (USA),,Lafayette ,,
KEN000009000,,Kenya,,Lamu ,,
USAAP0573000,,United States of America (USA),,Lawton ,,
USAAP0574000,,United States of America (USA),,Lubbock ,,
USAAP0575000,,United States of America (USA),,Latrobe ,,
USAAP0576000,,United States of America (USA),,North Platte ,,
IDN000067000,,Indonesia,,Labuan Bajo ,,
USAAP0577000,,United States of America (USA),,Liberal ,,
MYS000017000,,Malaysia,,Long Banga ,,
FJI000011000,,Fiji,,Labasa ,,
IDN000068000,,Indonesia,,Long Bawan ,,
PHL000035000,,The Philippines,,Lubang ,,
HND000009000,,Honduras,,La Ceiba ,,
USAAP0578000,,United States of America (USA),,Lake Charls ,,
BRA000112000,,Brazil,,Londrina ,,
FRA000050000,,France,,Lourdes Tarbe ,,
AUS000162000,,Australia,,Lord Howe Island ,,
AUS000163000,,Australia,,Learmonth ,,
USAAP0579000,,United States of America (USA),,Lebanon ,,
BRA000113000,,Brazil,,Lencois ,,
AUS000164000,,Australia,,Lake Evella ,,
GBR000046000,,Great Britain (United Kingdom; England),,Lands End ,,
AUS000165000,,Australia,,Leinster ,,
COL000052000,,Colombia,,Leticia ,,
FJI000012000,,Fiji,,Bureta ,,
IRN000041000,,Iran,,Lamerd ,,
USAAP0580000,,United States of America (USA),,Long Beach ,,
BHS000018000,,The Bahamas,,Deadamans Cay ,,
MYS000018000,,Malaysia,,Long Lellang ,,
DEU000033000,,Germany,,Langeoog ,,
PHL000036000,,The Philippines,,Legaspi ,,
ECU000005000,,Ecuado,,Lago Agrio ,,
ARG000013000,,Argentina,,Malargue ,,
AUS000166000,,Australia,,Lightning Ridge ,,
NCL000008000,,New Caledonia,,Lifou ,,
USAAP0581000,,United States of America (USA),,Kauai Island ,,
MHL000021000,,Marshall islands,,Likiep Island ,,
CRI000010000,,Costa Rica,,Liberia ,,
MMR000019000,,Myanmar (Burma),,Loikaw ,,
KEN000010000,,Kenya,,Lokichoggio ,,
MYS000019000,,Malaysia,,Long Akah ,,
NOR000063000,,Norway,,Lakselv ,,
NOR000064000,,Norway,,Leknes ,,
IND000050000,,India,,Lucknow ,,
SWE000035000,,Sweden,,Lulea ,,
AUS000167000,,Australia,,Chillagoe ,,
GRL000029000,,Greenland,,Alluitsup Paa ,,
USAAP0582000,,United States of America (USA),,Lake Minchumina ,,
PNG000141000,,Papua New Guinea,,Lumi ,,
MHL000022000,,Marshall islands,,Lae Island ,,
MYS000020000,,Malaysia,,Limbang ,,
ITA000019000,,Italy,,Lampedusa ,,
USAAP0583000,,United States of America (USA),,Klamath Falls ,,
VUT000025000,,Vanuatu,,Lamen Bay ,,
VUT000026000,,Vanuatu,,Lonorore ,,
AUS000168000,,Australia,,Leonora ,,
USAAP0584000,,United States of America (USA),,Lancaster ,,
PNG000142000,,Papua New Guinea,,Lihir Island ,,
USAAP0585000,,United States of America (USA),,Lanai City ,,
VUT000027000,,Vanuatu,,Longana ,,
VUT000028000,,Vanuatu,,Lamap ,,
LAO000003000,,Laos,,Luang Prabang ,,
USAAP0586000,,United States of America (USA),,Lopez Island ,,
THA000112000,,Thailand,,Lampang ,,
IDN000069000,,Indonesia,,Long Apung ,,
FRA000051000,,France,,Le Puy ,,
AUS000169000,,Australia,,Longreach ,,
FRA000052000,,France,,La Rochelle ,,
DOM000005000,,Dominican Republic,,La Romana ,,
IRN000042000,,Iran,,Lar ,,
GRC000034000,,Greece,,Leros ,,
PNG000143000,,Papua New Guinea,,Losuia ,,
CHL000010000,,Chile,,La Serena ,,
MMR000020000,,Myanmar (Burma),,Lashio ,,
VEN000021000,,Venezuela,,Las Piedras ,,
GLP000005000,,Guadeloupe,,Terre De Haut ,,
AUS000170000,,Australia,,Lismore ,,
MNG000013000,,Mongolia,,Altai ,,
FRA000053000,,France,,Le Touquet ,,
USAAP0587000,,United States of America (USA),,Altus ,,
FRA000054000,,France,,Saitt Tropez La Mole　 ,,
NPL000017000,,Nepal,,Lukla ,,
FJI000013000,,Fiji,,Laucala Island ,,
NAM000010000,,Namibia,,Luderitz ,,
USAAP0588000,,United States of America (USA),,Laurel ,,
USAAP0589000,,United States of America (USA),,Kalaupapa ,,
USAAP0590000,,United States of America (USA),,Cape Lisburne ,,
USAAP0591000,,United States of America (USA),,Lime Village ,,
ZMB000003000,,Zambia,,Livingstone ,,
AUS000171000,,Australia,,Laverton ,,
USAAP0592000,,United States of America (USA),,Lewisburg ,,
USAAP0593000,,United States of America (USA),,Lewistown ,,
MYS000021000,,Malaysia,,Lawas ,,
GRC000035000,,Greece,,Limnos ,,
SWE000036000,,Sweden,,Lycksele ,,
USAAP0594000,,United States of America (USA),,Lynchburg ,,
NOR000065000,,Norway,,Longyearbyen ,,
MEX000033000,,Mexico,,Lazaro Cardenas ,,
AUS000172000,,Australia,,Lizard Island ,,
BRA000114000,,Brazil,,Maraba ,,
USAAP0595000,,United States of America (USA),,Midland ,,
MHL000023000,,Marshall islands,,Majuro ,,
SDN000011000,,Sudan,,Malakal ,,
THA000113000,,Thailand,,Mae Sot ,,
VEN000022000,,Venezuela,,Maracaibo ,,
PNG000144000,,Papua New Guinea,,Manus Island ,,
COD000014000,,Democratic Republic of the Congo,,Matadi ,,
PYF000025000,,French polynesia,,Maupiti ,,
MHL000024000,,Marshall islands,,Maloelap Island ,,
BHS000019000,,The Bahamas,,Mangrove Cay ,,
PRI000005000,,Puerto Rico,,Mayaguez ,,
JPN000102000,,Japan,,Monbetsu ,,
AUS000173000,,Australia,,Maryborough ,,
JAM000003000,,Jamaica,,Montego Bay ,,
BRA000115000,,Brazil,,Matupa ,,
USAAP0596000,,United States of America (USA),,Manistee ,,
PHL000037000,,The Philippines,,Masbate ,,
USAAP0597000,,United States of America (USA),,Merced ,,
USAAP0598000,,United States of America (USA),,Mcgrath ,,
USAAP0599000,,United States of America (USA),,Mccook ,,
USAAP0600000,,United States of America (USA),,Macon ,,
BRA000116000,,Brazil,,Macapa ,,
HUN000002000,,Hungary,,Miskolc ,,
AUS000174000,,Australia,,Mcarthur River ,,
USAAP0601000,,United States of America (USA),,Mason City ,,
AUS000175000,,Australia,,Sunshine Coast ,,
COL000053000,,Colombia,,Medellin ,,
TCA000005000,,Turks & Caicos Islands,,Middle Caicos ,,
PNG000145000,,Papua New Guinea,,Mendi ,,
SAU000018000,,Saudi Arabia,,Medinah ,,
NOR000066000,,Norway,,Mehamn ,,
BRA000117000,,Brazil,,Monte Dourado ,,
TZA000007000,,Tanzania,,Mafia ,,
GAB000014000,,Gabon,,Moanda ,,
EGY000010000,,Egypt,,Manguna ,,
ZMB000004000,,Zambia,,Mfuwe ,,
AUS000176000,,Australia,,Mount Gambier ,,
BRA000118000,,Brazil,,Maringa ,,
COL000054000,,Colombia,,Magangue ,,
COK000006000,,Cook Islands,,Mangaia Island ,,
AUS000177000,,Australia,,Millingimbi ,,
USAAP0602000,,United States of America (USA),,Morgantown ,,
MMR000021000,,Myanmar (Burma),,Myeik ,,
BHS000020000,,The Bahamas,,Marsh Harbour ,,
AUS000178000,,Australia,,Mount Hotham ,,
COK000007000,,Cook Islands,,Manihiki Island ,,
BRA000119000,,Brazil,,Marilia ,,
MHL000025000,,Marshall islands,,Mili Island ,,
AUS000179000,,Australia,,Merimbula ,,
PNG000146000,,Papua New Guinea,,Misima Island ,,
MHL000026000,,Marshall islands,,Mejit Island ,,
PAK000022000,,Pakistan,,Mohenjodaro ,,
MHL000027000,,Marshall islands,,Majkin ,,
NOR000067000,,Norway,,Mosjoen ,,
AUS000180000,,Australia,,Monkey Mia ,,
GAB000015000,,Gabon,,Mouila ,,
COD000015000,,Democratic Republic of the Congo,,Mbuji Mayi ,,
