code,description,country,state,city,district,abbreviation
CHN034001023,,China,Anhui,Hefei,Feixixian,
CHN036009081,,China,Jiangxi,Yichun,Fengchengshi,
CHN021006082,,China,Liaoning,Dandong,Fengchengshi,
CHN013004006,,China,Hebei,Handan,Fengfengkuangqu,
CHN052003027,,China,Guizhou,Zunyi,Fenggangxian,
CHN043031023,,China,Hunan,Xiangxi,Fenghuangxian,
CHN033002083,,China,Zhejiang,Ningbo,Fenghuashi,
CHN044012025,,China,Guangdong,Zhaoqing,Fengkaixian,
CHN022002011,,China,Jilin,Jilin,Fengmanqu,
CHN013002007,,China,Hebei,Tangshan,Fengnanqu,
CHN013008026,,China,Hebei,Chengde,Fengningmanzuzizhixian,
CHN053009021,,China,Yunnan,Lincang,Fengqingxian,
CHN041007027,,China,Henan,Xinxiang,Fengqiuxian,
CHN041007004,,China,Henan,Xinxiang,Fengquanqu,
CHN013002008,,China,Hebei,Tangshan,Fengrunqu,
CHN045012023,,China,Guangxi,Hechi,Fengshanxian,
CHN044014023,,China,Guangdong,Meizhou,Fengshunxian,
CHN034004021,,China,Anhui,Huainan,Fengtaixian,
CHN032003021,,China,Jiangsu,Xuzhou,Fengxian,
CHN061003030,,China,Shaanxi,Baoji,Fengxian,
CHN061003022,,China,Shaanxi,Baoji,Fengxiangxian,
CHN036009021,,China,Jiangxi,Yichun,Fengxinxian,
CHN034011026,,China,Anhui,Chuzhou,Fengyangxian,
CHN035005003,,China,Fujian,Quanzhou,Fengzequ,
CHN015009081,,China,Inner Mongolia,Wulanchabu,Fengzhenshi,
CHN014010034,,China,Shanxi,Linfen,Fenxixian,
CHN014011082,,China,Shanxi,Lvliang,Fenyangshi,
CHN036005021,,China,Jiangxi,Xinyu,Fenyixian,
CHN035009081,,China,Fujian,Ningde,Fuanshi,
CHN051007003,,China,Sichuan,Mianyang,Fuchengqu,
CHN013011028,,China,Hebei,Hengshui,Fuchengxian,
CHN045011023,,China,Guangxi,Hezhou,Fuchuanyaozuzizhixian,
CHN035009082,,China,Fujian,Ningde,Fudingshi,
CHN061003024,,China,Shaanxi,Baoji,Fufengxian,
CHN044018021,,China,Guangdong,Qingyuan,Fugangxian,
CHN053033023,,China,Yunnan,Nujiang,Fugongxian,
CHN041016021,,China,Henan,Zhoukou,Fugouxian,
CHN061008022,,China,Shaanxi,Yulin,Fuguxian,
CHN065043023,,China,Xinjiang,Aletai,Fuhaixian,
CHN023008082,,China,Heilongjiang,Jiamusi,Fujinshi,
CHN065023002,,China,Xinjiang,Changji,Fukangshi,
CHN023002006,,China,Heilongjiang,Qiqihaer,Fulaerjiqu,
CHN036002022,,China,Jiangxi,Jingdezhen,Fuliangxian,
CHN053001024,,China,Yunnan,Kunming,Fuminxian,
CHN034012025,,China,Anhui,Fuyang,Funanxian,
CHN013003023,,China,Hebei,Qinhuangdao,Funingxian,
CHN032009023,,China,Jiangsu,Yancheng,Funingxian,
CHN053026028,,China,Yunnan,Wenshan,Funingxian,
CHN013006024,,China,Hebei,Baoding,Fupingxian,
CHN061007030,,China,Shaanxi,Hanzhong,Fupingxian,
CHN061005028,,China,Shaanxi,Weinan,Fupingxian,
CHN035001081,,China,Fujian,Fuzhou,Fuqingshi,
CHN052027002,,China,Guizhou,Qiannan,Fuquanshi,
CHN043001002,,China,Hunan,Changsha,Furongqu,
CHN037006011,,China,Shandong,Yantai,Fushanqu,
CHN014010027,,China,Shanxi,Linfen,Fushanxian,
CHN021004021,,China,Liaoning,Fushun,Fushunxian,
CHN051003022,,China,Sichuan,Zigong,Fushunxian,
CHN022006021,,China,Jilin,White Mountain ,Fusongxian,
CHN045014021,,China,Guangxi,Chongzuo,Fusuixian,
CHN044003004,,China,Guangdong,Shenchou,Futianqu,
CHN061006028,,China,Shaanxi,Yanan,Fuxian,
CHN013004004,,China,Hebei,Handan,Fuxingqu,
CHN021009021,,China,Liaoning,Fuxin,Fuxinmengguzuzizhixian,
CHN033001083,,China,Zhejiang,Hangzhou,Fuyangshi,
CHN023008033,,China,Heilongjiang,Jiamusi,Fuyuanxian,
CHN053003025,,China,Yunnan,Qujing,Fuyuanxian,
CHN065043022,,China,Xinjiang,Aletai,Fuyunxian,
CHN023002027,,China,Heilongjiang,Qiqihaer,Fuyuxian,
CHN022007024,,China,Jilin,Songyuan,Fuyuxian,
CHN054025023,,China,Tibet,Ali,Gaerxian,
CHN054025026,,China,Tibet,Ali,Gaizexian,
CHN021008081,,China,Liaoning,Yingkou,Gaizhoushi,
CHN063026023,,China,Qinghai,Guoluo,Gandexian,
CHN054023038,,China,Tibet,Rikaze,Gangbaxian,
CHN045008002,,China,Guangxi,Guigang,Gangbeiqu,
CHN063022024,,China,Qinghai,Haibei,Gangchaxian,
CHN037012003,,China,Shandong,Laiwu,Gangchengqu,
CHN045006002,,China,Guangxi,Fangchenggang,Gangkouqu,
CHN045008003,,China,Guangxi,Guigang,Gangnanqu,
CHN062005023,,China,Gansu,Tianshui,Ganguxian,
CHN032006011,,China,Jiangsu,Nantong,Gangzhaqu,
CHN021002011,,China,Liaoning,Dalian,Ganjingziqu,
CHN051034035,,China,Sichuan,Liangshan,Ganluoxian,
CHN023002025,,China,Heilongjiang,Qiqihaer,Gannanxian,
CHN061006027,,China,Shaanxi,Yanan,Ganquanxian,
CHN036007021,,China,Jiangxi,Ganzhou,Ganxian,
CHN032007021,,China,Jiangsu,Lianyungang,Ganyuxian,
CHN062007002,,China,Gansu,Zhangye,Ganzhouqu,
CHN051033028,,China,Sichuan,Ganzi,Ganzixian,
CHN036009083,,China,Jiangxi,Yichun,Gaoanshi,
CHN013006084,,China,Hebei,Baoding,Gaobeidianshi,
CHN013001082,,China,Hebei,Shijiazhuang,Gaochengshi,
CHN032001025,,China,Jiangsu,Nanjing,Gaochunxian,
CHN032012003,,China,Jiangsu,Taizhou,Gaogangqu,
CHN062001022,,China,Gansu,Lanzhoushi,Gaolanxian,
CHN061001026,,China,Shaanxi,Xian,Gaolingxian,
CHN044006008,,China,Guangdong,Fushan,Gaomingqu,
CHN037007085,,China,Shandong,Weifang,Gaomishi,
CHN051013003,,China,Sichuan,Nanchong,Gaopingqu,
CHN014005081,,China,Shanxi,Jincheng,Gaopingshi,
CHN037003022,,China,Shandong,Zibo,Gaoqingxian,
CHN062007024,,China,Gansu,Zhangye,Gaotaixian,
CHN037015026,,China,Shandong,Liaocheng,Gaotangxian,
CHN051015025,,China,Sichuan,Yibin,Gaoxian,
CHN013006028,,China,Hebei,Baoding,Gaoyangxian,
CHN044012083,,China,Guangdong,Zhaoqing,Gaoyaoshi,
CHN013001027,,China,Hebei,Shijiazhuang,Gaoyixian,
CHN032010084,,China,Jiangsu,Yangzhou,Gaoyoushi,
CHN044009081,,China,Guangdong,Maoming,Gaozhoushi,
CHN063028001,,China,Qinghai,Haixi,Geermushi,
CHN053025001,,China,Yunnan,Honghe,Gejiushi,
CHN054025025,,China,Tibet,Ali,Gejixian,
CHN053009026,,China,Yunnan,Lincang,Gengmadaizuwazuzizhixian,
CHN015007085,,China,Inner Mongolia,Hulunbeier,Genheshi,
CHN042010022,,China,Hubei,Jingzhou,Gonganxian,
CHN054026022,,China,Tibet,Linzhi,Gongbujiangdaxian,
CHN021010005,,China,Liaoning,Liaoyang,Gongchanglingqu,
CHN045003032,,China,Guangxi,Guilin,Gongchengyaozuzizhixian,
CHN054022023,,China,Tibet,Shannan,Gonggaxian,
CHN063025021,,China,Qinghai,Hainan,Gonghexian,
CHN051003003,,China,Sichuan,Zigong,Gongjingqu,
CHN054021023,,China,Tibet,Changdu,Gongjuexian,
CHN065040024,,China,Xinjiang,Yili,Gongliuxian,
CHN023004003,,China,Heilongjiang,Hegang,Gongnongqu,
CHN053033024,,China,Yunnan,Nujiang,Gongshandulongzunuzuzizhixian,
CHN033001005,,China,Zhejiang,Hangzhou,Gongshuqu,
CHN051015026,,China,Sichuan,Yibin,Gongxian,
CHN041001081,,China,Henan,Zhengzhou,Gongyishi,
CHN022003081,,China,Jilin,Siping,Gongzhulingshi,
CHN041001004,,China,Henan,Zhengzhou,Guanchenghuizuqu,
CHN053001011,,China,Yunnan,Kunming,Guanduqu,
CHN051016002,,China,Sichuan,Guangan,Guanganqu,
CHN036010030,,China,Jiangxi,Fuzhou,Guangchangxian,
CHN034018022,,China,Anhui,Xuancheng,Guangdexian,
CHN036011022,,China,Jiangxi,Shangrao,Guangfengxian,
CHN051006081,,China,Sichuan,Deyang,Guanghanshi,
CHN062029024,,China,Gansu,Linxia,Guanghexian,
CHN032010002,,China,Jiangsu,Yangzhou,Guanglingqu,
CHN014002023,,China,Shanxi,Datong,Guanglingxian,
CHN053026027,,China,Yunnan,Wenshan,Guangnanxian,
CHN044012023,,China,Guangdong,Zhaoqing,Guangningxian,
CHN013004032,,China,Hebei,Handan,Guangpingxian,
CHN037005023,,China,Shandong,Dongying,Guangraoxian,
CHN041015022,,China,Henan,Xinyang,Guangshanxian,
CHN042013081,,China,Hubei,Suizhou,Guangshuishi,
CHN013010003,,China,Hebei,Langfang,Guangyangqu,
CHN035007023,,China,Fujian,Nanping,Guangzexian,
CHN013005031,,China,Hebei,Xingtai,Guangzongxian,
CHN052004024,,China,Guizhou,Anshun,Guanlingbuyizumiaozuzizhixian,
CHN032007024,,China,Jiangsu,Lianyungang,Guannanxian,
CHN013004033,,China,Hebei,Handan,Guantaoxian,
CHN013010022,,China,Hebei,Langfang,Guanxian,
CHN037015025,,China,Shandong,Liaocheng,Guanxian,
CHN045003027,,China,Guangxi,Guilin,Guanyangxian,
CHN032007023,,China,Jiangsu,Lianyungang,Guanyunxian,
CHN062009022,,China,Gansu,Jiuquan,Guazhouxian,
CHN053007002,,China,Yunnan,Lijiang,Guchengqu,
CHN013011026,,China,Hebei,Hengshui,Guchengxian,
CHN042006025,,China,Hubei,Yangyang ,Guchengxian,
CHN034017002,,China,Anhui,Chizhou,Guichiqu,
CHN063025023,,China,Qinghai,Hainan,Guidexian,
CHN052027023,,China,Guizhou,Qiannan,Guidingxian,
CHN043010027,,China,Hunan,Chenzhou,Guidongxian,
CHN063025025,,China,Qinghai,Hainan,Guinanxian,
CHN045008081,,China,Guangxi,Guigang,Guipingshi,
CHN036006081,,China,Jiangxi,Yingtan,Guixishi,
CHN043010021,,China,Hunan,Chenzhou,Guiyangxian,
CHN014001081,,China,Shanxi,Taiyuan,Gujiaoshi,
CHN062006022,,China,Gansu,Wuwei,Gulangxian,
CHN051005025,,China,Sichuan,Luzhou,Gulinxian,
CHN035001002,,China,Fujian,Fuzhou,Gulouqu,
CHN041002004,,China,Henan,Kaifeng,Gulouqu,
CHN032001006,,China,Jiangsu,Nanjing,Gulouqu,
CHN032003002,,China,Jiangsu,Xuzhou,Gulouqu,
CHN041015025,,China,Henan,Xinyang,Gushixian,
CHN032005004,,China,Jiangsu,Suzhou,Gusuqu,
CHN021007002,,China,Liaoning,Jinzhou,Gutaqu,
CHN035009022,,China,Fujian,Ningde,Gutianxian,
CHN014010025,,China,Shanxi,Linfen,Guxian,
CHN015002022,,China,Inner Mongolia,Baotou,Guyangxian,
CHN013002004,,China,Hebei,Tangshan,Guyequ,
CHN013007024,,China,Hebei,Zhangjiakou,Guyuanxian,
CHN043031026,,China,Hunan,Xiangxi,Guzhangxian,
CHN034003023,,China,Anhui,Bangbu,Guzhenxian,
CHN065043024,,China,Xinjiang,Aletai,Habahexian,
CHN032006021,,China,Jiangsu,Nantong,Haianxian,
CHN015003002,,China,Inner Mongolia,Wuhai,Haibowanqu,
CHN035002005,,China,Fujian,Xiamen,Haicangqu,
CHN045005002,,China,Guangxi,Beihai,Haichengqu,
CHN021003081,,China,Liaoning,Anshan,Haichengshi,
CHN044015021,,China,Guangdong,Shanwei,Haifengxian,
CHN013003002,,China,Hebei,Qinhuangdao,Haigangqu,
CHN015007002,,China,Inner Mongolia,Hulunbeier,Hailaerqu,
CHN032012002,,China,Jiangsu,Taizhou,Hailingqu,
CHN023010083,,China,Heilongjiang,Mudanjiang,Hailinshi,
CHN023012083,,China,Heilongjiang,Suihua,Hailunshi,
CHN032006084,,China,Jiangsu,Nantong,Haimenshi,
CHN015003003,,China,Inner Mongolia,Wuhai,Hainanqu,
CHN033004081,,China,Zhejiang,Jiaxing,Hainingshi,
CHN033002003,,China,Zhejiang,Ningbo,Haishuqu,
CHN013009024,,China,Hebei,Cangzhou,Haixingxian,
CHN037006087,,China,Shandong,Yantai,Haiyangshi,
CHN063022023,,China,Qinghai,Haibei,Haiyanxian,
CHN033004024,,China,Zhejiang,Jiaxing,Haiyanxian,
CHN064005022,,China,Ningxia,Zhongwei,Haiyuanxian,
CHN032007006,,China,Jiangsu,Lianyungang,Haizhouqu,
CHN021009002,,China,Liaoning,Fuxin,Haizhouqu,
CHN044001005,,China,Guangdong,Guangzhou,Haizhuqu,
CHN065022001,,China,Xinjiang,Hami,Hamishi,
CHN061009002,,China,Shaanxi,Ankang,Hanbinqu,
CHN061005081,,China,Shaanxi,Weinan,Hanchengshi,
CHN042009084,,China,Hubei,Xiaogan,Hanchuanshi,
CHN013004021,,China,Hebei,Handan,Handanxian,
CHN015008026,,China,Inner Mongolia,Bayanneer,Hangjinhouqi,
CHN015006025,,China,Inner Mongolia,Eerduosi,Hangjinqi,
CHN035003003,,China,Fujian,Putian,Hanjiangqu,
CHN032010003,,China,Jiangsu,Yangzhou,Hanjiangqu,
CHN042001013,,China,Hubei,Wuhan,Hannanqu,
CHN013004002,,China,Hebei,Handan,Hanshanqu,
CHN034005022,,China,Anhui,Maanshan,Hanshanxian,
CHN043007022,,China,Hunan,Changde,Hanshouxian,
CHN061007002,,China,Shaanxi,Hanzhong,Hantaiqu,
CHN037007003,,China,Shandong,Weifang,Hantingqu,
CHN042001005,,China,Hubei,Wuhan,Hanyangqu,
CHN061009021,,China,Shaanxi,Ankang,Hanyinxian,
CHN051018023,,China,Sichuan,Yaan,Hanyuanxian,
CHN044005012,,China,Guangdong,Shantou,Haojiangqu,
CHN065042026,,China,Xinjiang,Tacheng,Hebukesaiermengguzizhixian,
CHN043012002,,China,Hunan,Huaihua,Hechengqu,
CHN037013012,,China,Shandong,Linyi,Hedongqu,
CHN042028028,,China,Hubei,Enshi,Hefengxian,
CHN021007026,,China,Liaoning,Jinzhou,Heishanxian,
CHN051032028,,China,Sichuan,Aba,Heishuixian,
CHN051005022,,China,Sichuan,Luzhou,Hejiangxian,
CHN013009084,,China,Hebei,Cangzhou,Hejianshi,
CHN065028027,,China,Xinjiang,Bayinguoleng,Hejingxian,
CHN014008082,,China,Shanxi,Yuncheng,Hejinshi,
CHN037005003,,China,Shandong,Dongying,Hekouqu,
CHN053025032,,China,Yunnan,Honghe,Hekouyaozuzizhixian,
CHN064001022,,China,Ningxia,Yinchuan,Helanxian,
CHN015001023,,China,Inner Mongolia,Huhehaote,Helingeerxian,
CHN022024006,,China,Jilin,Yanbian,Helongshi,
CHN063023024,,China,Qinghai,Huangnan,Henanmengguzuzizhixian,
CHN043004024,,China,Hunan,Hengyang,Hengdongxian,
CHN036011025,,China,Jiangxi,Shangrao,Hengfengxian,
CHN043004022,,China,Hunan,Hengyang,Hengnanxian,
CHN023003003,,China,Heilongjiang,Jixi,Hengshanqu,
CHN043004023,,China,Hunan,Hengyang,Hengshanxian,
CHN061008023,,China,Shaanxi,Yulin,Hengshanxian,
CHN045001027,,China,Guangxi,Nanning,Hengxian,
CHN043004021,,China,Hunan,Hengyang,Hengyangxian,
CHN021001002,,China,Liaoning,Shenyang,Hepingqu,
CHN044016024,,China,Guangdong,Heyuan,Hepingxian,
CHN045005021,,China,Guangxi,Beihai,Hepuxian,
CHN053029032,,China,Yunnan,Dali,Heqingxian,
CHN014009030,,China,Shanxi,Xinzhou,Hequxian,
CHN041006002,,China,Henan,Hebi,Heshanqu,
CHN043009003,,China,Hunan,Yiyang,Heshanqu,
CHN044007084,,China,Guangdong,Jiangmen,Heshanshi,
CHN045013081,,China,Guangxi,Laibin,Heshanshi,
CHN062010024,,China,Gansu,Qingyang,Heshuixian,
CHN014007023,,China,Shanxi,Jinzhong,Heshunxian,
CHN065028028,,China,Xinjiang,Bayinguoleng,Heshuoxian,
CHN043002002,,China,Hunan,Zhuzhou,Hetangqu,
CHN065032001,,China,Xinjiang,Hetian,Hetianshi,
CHN065032021,,China,Xinjiang,Hetian,Hetianxian,
CHN034005023,,China,Anhui,Maanshan,Hexian,
CHN061005024,,China,Shaanxi,Weinan,Heyangxian,
CHN052024028,,China,Guizhou,Bijie,Hezhangxian,
CHN062029025,,China,Gansu,Linxia,Hezhengxian,
CHN062030001,,China,Gansu,Gannan,Hezuoshi,
CHN042011022,,China,Hubei,Huanggang,Honganxian,
CHN014010024,,China,Shanxi,Linfen,Hongdongxian,
CHN023006005,,China,Heilongjiang,Daqing,Honggangqu,
CHN062001011,,China,Gansu,Lanzhoushi,Hongguqu,
CHN053025029,,China,Yunnan,Honghe,Honghexian,
CHN052003002,,China,Guizhou,Zunyi,Honghuagangqu,
CHN042010083,,China,Hubei,Jingzhou,Honghushi,
CHN043012081,,China,Hunan,Huaihua,Hongjiangshi,
CHN041007002,,China,Henan,Xinxiang,Hongqiqu,
CHN042001011,,China,Hubei,Wuhan,Hongshanqu,
CHN015004002,,China,Inner Mongolia,Chifeng,Hongshanqu,
CHN064003003,,China,Ningxia,Wuzhong,Hongsibaoqu,
CHN053004002,,China,Yunnan,Yuxi,Hongtaqu,
CHN021010004,,China,Liaoning,Liaoyang,Hongweiqu,
CHN023007015,,China,Heilongjiang,Yichun,Hongxingqu,
CHN051014023,,China,Sichuan,Meishan,Hongyaxian,
CHN051032033,,China,Sichuan,Aba,Hongyuanxian,
CHN032008029,,China,Jiangsu,Huaian,Hongzexian,
CHN014010081,,China,Shanxi,Linfen,Houmashi,
CHN035006029,,China,Fujian,Zhangzhou,Huaanxian,
CHN062010023,,China,Gansu,Qingyang,Huachixian,
CHN023008026,,China,Heilongjiang,Jiamusi,Huachuanxian,
CHN015009022,,China,Inner Mongolia,Wulanchabu,Huadexian,
CHN022002082,,China,Jilin,Jilin,Huadianshi,
CHN044001014,,China,Guangdong,Guangzhou,Huaduqu,
CHN032008003,,China,Jiangsu,Huaian,Huaianqu,
CHN013007028,,China,Hebei,Zhangjiakou,Huaianxian,
CHN041015027,,China,Henan,Xinyang,Huaibinxian,
CHN044012024,,China,Guangdong,Zhaoqing,Huaijixian,
CHN013007030,,China,Hebei,Zhangjiakou,Huailaixian,
CHN034008022,,China,Anhui,Anqing,Huainingxian,
CHN014006024,,China,Shanxi,Shuozhou,Huairenxian,
CHN034003011,,China,Anhui,Bangbu,Huaishangqu,
CHN041016026,,China,Henan,Zhoukou,Huaiyangxian,
CHN032008004,,China,Jiangsu,Huaian,Huaiyinqu,
CHN037001004,,China,Shandong,Jinan,Huaiyinqu,
CHN034003021,,China,Anhui,Bangbu,Huaiyuanxian,
CHN063021027,,China,Qinghai,Haidong,Hualonghuizuzizhixian,
CHN041009002,,China,Henan,Puyang,Hualongqu,
CHN023008022,,China,Heilongjiang,Jiamusi,Huananxian,
CHN037010002,,China,Shandong,Weihai,Huancuiqu,
CHN042001016,,China,Hubei,Wuhan,Huangbeiqu,
CHN041015026,,China,Henan,Xinyang,Huangchuanxian,
CHN037002011,,China,Shandong,Qingdao,Huangdaoqu,
CHN021001005,,China,Liaoning,Shenyang,Huangguqu,
CHN013009083,,China,Hebei,Cangzhou,Huanghuashi,
CHN061006032,,China,Shaanxi,Yanan,Huanglingxian,
CHN061006031,,China,Shaanxi,Yanan,Huanglongxian,
CHN042011027,,China,Hubei,Huanggang,Huangmeixian,
CHN052026022,,China,Guizhou,Qiandongnan,Huangpingxian,
CHN044001012,,China,Guangdong,Guangzhou,Huangpuqu,
CHN034010003,,China,Anhui,Huangshan,Huangshanqu,
CHN042002002,,China,Hubei,Huangshi,Huangshigangqu,
CHN033010003,,China,Zhejiang,Taizhou,Huangyanqu,
CHN063001023,,China,Qinghai,Xining,Huangyuanxian,
CHN063001022,,China,Qinghai,Xining,Huangzhongxian,
CHN042011002,,China,Hubei,Huanggang,Huangzhouqu,
CHN051016081,,China,Sichuan,Guangan,Huaningshi,
CHN053004024,,China,Yunnan,Yuxi,Huaningxian,
CHN045012026,,China,Guangxi,Hechi,Huanjiangmaonanzuzizhixian,
CHN021005022,,China,Liaoning,Benxi,Huanrenmanzuzizhixian,
CHN037003021,,China,Shandong,Zibo,Huantaixian,
CHN062010022,,China,Gansu,Qingyang,Huanxian,
CHN053007023,,China,Yunnan,Lijiang,Huapingxian,
CHN042007003,,China,Hubei,Ezhou,Huarongqu,
CHN043006023,,China,Hunan,Yueyang,Huarongxian,
CHN034005003,,China,Anhui,Maanshan,Huashanqu,
CHN062008024,,China,Gansu,Pingliang,Huatingxian,
CHN041005026,,China,Henan,Anyang,Huaxian,
CHN061005021,,China,Shaanxi,Weinan,Huaxian,
CHN052001011,,China,Guizhou,Guiyang,Huaxiqu,
CHN061005082,,China,Shaanxi,Weinan,Huayinshi,
CHN043031024,,China,Hunan,Xiangxi,Huayuanxian,
CHN044009082,,China,Guangdong,Maoming,Huazhoushi,
CHN041012002,,China,Henan,Sanmenxia,Hubinqu,
CHN014004027,,China,Shanxi,Changzhi,Huguanxian,
CHN035005021,,China,Fujian,Quanzhou,Huianxian,
CHN036007033,,China,Jiangxi,Ganzhou,Huichangxian,
CHN044013002,,China,Guangdong,Huizhou,Huichengqu,
CHN052003003,,China,Guizhou,Zunyi,Huichuanqu,
CHN022024004,,China,Jilin,Yanbian,Huichunshi,
CHN044013023,,China,Guangdong,Huizhou,Huidongxian,
CHN051034026,,China,Sichuan,Liangshan,Huidongxian,
CHN041001008,,China,Henan,Zhengzhou,Huijiqu,
CHN044052024,,China,Guangdong,Jieyang,Huilaixian,
CHN051034025,,China,Sichuan,Liangshan,Huilixian,
CHN015001003,,China,Inner Mongolia,Huhehaote,Huiminqu,
CHN037016021,,China,Shandong,Binzhou,Huiminxian,
CHN022005023,,China,Jilin,Tonghua,Huinanxian,
CHN062004022,,China,Gansu,Baiyin,Huiningxian,
CHN064002005,,China,Ningxia,Shizuishan,Huinongqu,
CHN032002006,,China,Jiangsu,Wuxi,Huishanqu,
CHN052027031,,China,Guizhou,Qiannan,Huishuixian,
CHN043012025,,China,Hunan,Huaihua,Huitongxian,
CHN062012027,,China,Gansu,Longnan,Huixian,
CHN041007082,,China,Henan,Xinxiang,Huixianshi,
CHN044013003,,China,Guangdong,Huizhou,Huiyangqu,
CHN053003026,,China,Yunnan,Qujing,Huizexian,
CHN034010004,,China,Anhui,Huangshan,Huizhouqu,
CHN036004029,,China,Jiangxi,Jiujiang,Hukouxian,
CHN023001011,,China,Heilongjiang,Haerbin,Hulanqu,
CHN023003081,,China,Heilongjiang,Jixi,Hulinshi,
CHN035002006,,China,Fujian,Xiamen,Huliqu,
CHN023027021,,China,Heilongjiang,Daxinganling,Humaxian,
CHN014002025,,China,Shanxi,Datong,Hunyuanxian,
CHN065040023,,China,Xinjiang,Yili,Huochengxian,
CHN041007024,,China,Henan,Xinxiang,Huojiaxian,
CHN015005081,,China,Inner Mongolia,Tongliao,Huolinguoleshi,
CHN034015022,,China,Anhui,Liuan,Huoqiuxian,
CHN034015025,,China,Anhui,Liuan,Huoshanxian,
CHN014010082,,China,Shanxi,Linfen,Huozhoushi,
CHN032005005,,China,Jiangsu,Suzhou,Huqiuqu,
CHN065023023,,China,Xinjiang,Changji,Hutubixian,
CHN061001025,,China,Shaanxi,Xian,Huxian,
CHN063021026,,China,Qinghai,Haidong,Huzhutuzuzizhixian,
CHN054022029,,China,Tibet,Shannan,Jiachaxian,
CHN043010024,,China,Hunan,Chenzhou,Jiahexian,
CHN051011026,,China,Sichuan,Leshan,Jiajiangxian,
CHN051013004,,China,Sichuan,Nanchong,Jialingqu,
CHN054024022,,China,Tibet,Naqu,Jialixian,
CHN014001008,,China,Shanxi,Taiyuan,Jiancaopingqu,
CHN021014022,,China,Liaoning,Huludao,Jianchangxian,
CHN053029031,,China,Yunnan,Dali,Jianchuanxian,
CHN033001082,,China,Zhejiang,Hangzhou,Jiandeshi,
CHN042001002,,China,Hubei,Wuhan,Jianganqu,
CHN051015023,,China,Sichuan,Yibin,Jianganxian,
CHN033002005,,China,Zhejiang,Ningbo,Jiangbeiqu,
CHN053008026,,China,Yunnan,Puer,Jiangchenghanizuyizuzizhixian,
CHN044017002,,China,Guangdong,Yangjiang,Jiangchengqu,
CHN053004021,,China,Yunnan,Yuxi,Jiangchuanxian,
CHN054021022,,China,Tibet,Changdu,Jiangdaxian,
CHN033002004,,China,Zhejiang,Ningbo,Jiangdongqu,
CHN032010088,,China,Jiangsu,Yangzhou,Jiangdushi,
CHN051008023,,China,Sichuan,Guangyuan,Jiangexian,
CHN033001004,,China,Zhejiang,Hangzhou,Jiangganqu,
CHN044007004,,China,Guangdong,Jiangmen,Jianghaiqu,
CHN042001003,,China,Hubei,Wuhan,Jianghanqu,
CHN043011029,,China,Hunan,Yongzhou,Jianghuayaozuzizhixian,
CHN052022022,,China,Guizhou,Tongren,Jiangkouxian,
CHN035004028,,China,Fujian,Sanming,Jianglexian,
CHN042010024,,China,Hubei,Jingzhou,Jianglingxian,
CHN045001005,,China,Guangxi,Nanning,Jiangnanqu,
CHN032001015,,China,Jiangsu,Nanjing,Jiangningqu,
CHN033008081,,China,Zhejiang,Quzhou,Jiangshanshi,
CHN014008026,,China,Shanxi,Yuncheng,Jiangxian,
CHN042001015,,China,Hubei,Wuhan,Jiangxiaqu,
CHN051005002,,China,Sichuan,Luzhou,Jiangyangqu,
CHN032012084,,China,Jiangsu,Taizhou,Jiangyanshi,
CHN032002081,,China,Jiangsu,Wuxi,Jiangyinshi,
CHN043011025,,China,Hunan,Yongzhou,Jiangyongxian,
CHN051007081,,China,Sichuan,Mianyang,Jiangyoushi,
CHN022006005,,China,Jilin,White Mountain ,Jiangyuanqu,
CHN045014002,,China,Guangxi,Chongzuo,Jiangzhouqu,
CHN054023023,,China,Tibet,Rikaze,Jiangzixian,
CHN052026029,,China,Guizhou,Qiandongnan,Jianhexian,
CHN023002003,,China,Heilongjiang,Qiqihaer,Jianhuaqu,
CHN032009025,,China,Jiangsu,Yancheng,Jianhuxian,
CHN042010023,,China,Hubei,Jingzhou,Jianlixian,
CHN035004030,,China,Fujian,Sanming,Jianningxian,
CHN035007083,,China,Fujian,Nanping,Jianoushi,
CHN021013022,,China,Liaoning,Chaoyang,Jianpingxian,
CHN023005002,,China,Heilongjiang,Shuangyashan,Jianshanqu,
CHN022005082,,China,Jilin,Tonghua,Jianshi,
CHN042028022,,China,Hubei,Enshi,Jianshixian,
CHN053025024,,China,Yunnan,Honghe,Jianshuixian,
CHN051011023,,China,Sichuan,Leshan,Jianweixian,
CHN036008021,,China,Jiangxi,Jian,Jianxian,
CHN041003005,,China,Henan,Luoyang,Jianxiqu,
CHN035007084,,China,Fujian,Nanping,Jianyangshi,
CHN051020081,,China,Sichuan,Ziyang,Jianyangshi,
CHN032001005,,China,Jiangsu,Nanjing,Jianyequ,
CHN063023022,,China,Qinghai,Huangnan,Jianzhaxian,
CHN035009002,,China,Fujian,Ningde,Jiaochengqu,
CHN014011022,,China,Shanxi,Lvliang,Jiaochengxian,
CHN022002081,,China,Jilin,Jilin,Jiaoheshi,
CHN033010002,,China,Zhejiang,Taizhou,Jiaojiangqu,
CHN014011030,,China,Shanxi,Lvliang,Jiaokouxian,
CHN044014027,,China,Guangdong,Meizhou,Jiaolingxian,
CHN037002084,,China,Shandong,Qingdao,Jiaonanshi,
CHN034007011,,China,Anhui,Tongling,Jiaoqu,
CHN023008011,,China,Heilongjiang,Jiamusi,Jiaoqu,
CHN014003011,,China,Shanxi,Yangquan,Jiaoqu,
